2.4591993216060004e6	-0.26426697606403454
2.4591993239208153e6	-0.26388873834637744
2.45919932623563e6	-0.26351050062872033
2.459199328550445e6	-0.2631322629110632
2.4591993308652597e6	-0.26275402519340607
2.4591993331800746e6	-0.26237578747574897
2.4591993354948894e6	-0.26199754975809186
2.4591993378097042e6	-0.26161931204043476
2.459199340124519e6	-0.26124107432277766
2.459199342439334e6	-0.2608628366051205
2.4591993447541487e6	-0.2604845988874634
2.4591993470689636e6	-0.2601063611698063
2.4591993493837784e6	-0.2597281234521492
2.4591993516985932e6	-0.2593498857344921
2.4591993540134076e6	-0.2589716480929234
2.4591993563282224e6	-0.2585934103752663
2.4591993586430373e6	-0.2582151726576092
2.459199360957852e6	-0.2578369349399521
2.459199363272667e6	-0.257458697222295
2.4591993655874818e6	-0.2570804595046378
2.4591993679022966e6	-0.2567022217869807
2.4591993702171114e6	-0.2563239840693236
2.4591993725319263e6	-0.2559457463516665
2.459199374846741e6	-0.2555675086340094
2.459199377161556e6	-0.2551892709163523
2.4591993794763708e6	-0.25481103319869514
2.4591993817911856e6	-0.25443279548103803
2.4591993841060004e6	-0.25405455776338093
2.4591993864208153e6	-0.2536763200457238
2.45919938873563e6	-0.2532980823280667
2.459199391050445e6	-0.2529198446104096
2.4591993933652597e6	-0.2525416068927525
2.4591993956800746e6	-0.25216336917509535
2.4591993979948894e6	-0.25178513145743825
2.4591994003097042e6	-0.25140689373978115
2.459199402624519e6	-0.25102865602212404
2.459199404939334e6	-0.25065041830446694
2.4591994072541487e6	-0.25027218058680983
2.4591994095689636e6	-0.2498939428691527
2.4591994118837784e6	-0.2495157051514956
2.4591994141985932e6	-0.24913746743383847
2.4591994165134076e6	-0.2487592297922698
2.4591994188282224e6	-0.2483809920746127
2.4591994211430373e6	-0.24800275435695557
2.459199423457852e6	-0.24762451663929846
2.459199425772667e6	-0.24724627892164136
2.4591994280874818e6	-0.24686804120398426
2.4591994304022966e6	-0.24648980348632712
2.4591994327171114e6	-0.24611156576867002
2.4591994350319263e6	-0.24573332805101292
2.459199437346741e6	-0.24535509033335579
2.459199439661556e6	-0.24497685261569868
2.4591994419763708e6	-0.24459861489804158
2.4591994442911856e6	-0.24422037718038445
2.4591994466060004e6	-0.24384213946272734
2.4591994489208153e6	-0.24346390174507024
2.45919945123563e6	-0.2430856640274131
2.459199453550445e6	-0.242707426309756
2.4591994558652597e6	-0.2423291885920989
2.4591994581800746e6	-0.24195095087444177
2.4591994604948894e6	-0.24157271315678466
2.4591994628097042e6	-0.24119447543912756
