-22.170003172108082	0.0550573137410778
-22.174676299127896	0.05360145588443802
-22.17922418515836	0.05214529529060042
-22.183646804513348	0.050688840183856124
-22.187944132214216	0.04923209879015965
-22.192116143989967	0.047775079337082416
-22.196162816277372	0.04631779005376636
-22.200084126221117	0.044860239170877315
-22.203880051673927	0.043402434920558675
-22.207550571196673	0.04194438553638481
-22.21109566405854	0.04048609925331463
-22.214515310237086	0.039027584307644816
-22.217809490418393	0.03756884893696399
-22.220978185997172	0.03610990138010529
-22.224021378477293	0.03465075017065158
-22.22693905189539	0.03319140296272263
-22.229731189147845	0.03173186829211829
-22.232397774464864	0.03027215440218625
-22.234938792785766	0.02881226953728637
-22.23735422975906	0.027352221942744195
-22.23964407174253	0.025892019864804355
-22.24180830580331	0.024431671550583987
-22.24384691971796	0.022971185248026143
-22.245759901972544	0.021510569205853262
-22.247547241762664	0.02004983167352036
-22.24920892899355	0.018588980901169075
-22.250744954280123	0.017128025139580172
-22.252155308947014	0.015666972640127542
-22.253439985028642	0.014205831654731445
-22.254598975269246	0.012744610435811895
-22.255632273122934	0.011283317236242063
-22.256539872753716	0.009821960309301662
-22.25732176903553	0.008360547908630332
-22.257977957552285	0.0068990882881810245
-22.258508434597868	0.0054375897021733885
-22.25891319717619	0.0039760604050471425
-22.25919224300118	0.002514508651415327
-22.259345570496805	0.0010529426960182188
-22.259373178797084	-0.0004086292063240973
-22.25927506774608	-0.001870198800757816
-22.259051237897932	-0.0033317578324421663
-22.25870169059976	-0.00479329775258676
-22.258226427685166	-0.00625481089454159
-22.257625451896054	-0.00771628870977083
-22.256898766626705	-0.009177722943952074
-22.25604637598138	-0.010639105343009058
-22.255068284774328	-0.012100427653158276
-22.253964498529733	-0.0135616816209556
-22.2527350234817	-0.015022858993342896
-22.251379866574215	-0.01648395151769477
-22.249899035461112	-0.017944950941864636
-22.248292538506014	-0.019405849014232143
-22.246560384782313	-0.020866637483749215
-22.244702584073075	-0.02232730809998684
-22.242719146871032	-0.023787852613181597
-22.240610084378496	-0.025248262774282305
-22.238375408507306	-0.02670853033499659
-22.236015131878744	-0.02816864704783747
-22.233529267823485	-0.02962860466616996
-22.230917830381518	-0.031088394944257594
-22.228180834302048	-0.032548009637309055
-22.225318295043444	-0.03400744050152474
-22.222330228773107	-0.035466679294143384
-22.219216652367432	-0.036925717773488145
-22.215977583411682	-0.03838454769901396
-22.21261304019988	-0.03984316083135351
-22.20912304173472	-0.041301548932363895
-22.20550760772748	-0.04275970376517322
-22.201766759363004	-0.04421761680096975
-22.19790051626428	-0.04567528039212865
-22.19390890100749	-0.047132686012563305
-22.189791936136995	-0.04858982543095076
-22.185549644905116	-0.050046690417471576
-22.18118205127201	-0.05150327274385625
-22.176689179905537	-0.05295956418343191
-22.17207105618111	-0.05441555651116814
-22.167327706181567	-0.05587124150372429
-22.162459156697008	-0.05732661093949544
-22.15746543522465	-0.05878165659865884
-22.152346569968685	-0.06023637026322046
-22.147102589840088	-0.06169074371706131
-22.141733524456484	-0.06314476874598392
-22.136239404141982	-0.06459843713775872
-22.130620259926975	-0.06605174068217029
-22.12487612354799	-0.06750467117106398
-22.119007027447495	-0.06895722039839207
-22.11301300477373	-0.07040938016026013
-22.106894089380507	-0.07186114225497363
-22.10065031582702	-0.07331249848308358
-22.094281719377665	-0.0747634406474337
-22.087788336001815	-0.0762139605532062
-22.081170202373634	-0.07766405000796814
-22.07442735587187	-0.07911370082171777
-22.06755983457964	-0.08056290480693075
-22.060567677284208	-0.08201165377860636
-22.053450924920966	-0.08345993926301559
-22.046209614821528	-0.08490775366303582
-22.038843789303407	-0.08635508851012243
-22.031353489968268	-0.08780193562983143
-22.023738759120782	-0.0892482868504736
-22.015999639768403	-0.09069413400316058
-22.00813617562113	-0.09213946892185049
-22.000148411091246	-0.09358428344339507
-21.992036391293073	-0.09502856940758496
-21.983800162042723	-0.0964723186571961
-21.975439769857832	-0.09791552303803579
-21.966955261957292	-0.09935817439898863
-21.958346686261006	-0.10080026459206272
-21.949614091389588	-0.1022417854724355
-21.940757526664115	-0.10368272889849996
-21.931777042105836	-0.10512308673191044
-21.922672688435878	-0.10656285083762869
-21.913444517074982	-0.1080020130839699
-21.904092580143214	-0.10944056534264812
-21.89461693045963	-0.11087849948882299
-21.885017621542033	-0.11231580740114513
-21.875294707606635	-0.11375248096180193
-21.86544824356776	-0.11518851205656372
-21.85547828503752	-0.11662389257482925
-21.84538488832555	-0.11805861440967186
-21.835168110438623	-0.11949266945788499
